feature,count_ones
cpi_9606.ENSP00000364859,0
cpi_9606.ENSP00000364858,0
cpi_9606.ENSP00000364839,0
cpi_9606.ENSP00000364986,0
cpi_9606.ENSP00000364831,0
cpi_9606.ENSP00000364815,0
cpi_9606.ENSP00000364813,0
cpi_9606.ENSP00000364805,0
cpi_9606.ENSP00000364802,0
cpi_9606.ENSP00000364801,0
cpi_9606.ENSP00000364794,0
cpi_9606.ENSP00000364782,0
cpi_9606.ENSP00000364749,0
cpi_9606.ENSP00000364742,0
cpi_9606.ENSP00000364731,0
cpi_9606.ENSP00000364721,0
cpi_9606.ENSP00000364709,0
cpi_9606.ENSP00000364700,0
cpi_9606.ENSP00000364979,0
cpi_9606.ENSP00000365005,0
cpi_9606.ENSP00000364697,0
cpi_9606.ENSP00000365227,0
cpi_9606.ENSP00000365397,0
cpi_9606.ENSP00000365395,0
cpi_9606.ENSP00000365394,0
cpi_9606.ENSP00000365388,0
cpi_9606.ENSP00000365380,0
cpi_9606.ENSP00000365370,0
cpi_9606.ENSP00000365280,0
cpi_9606.ENSP00000365272,0
cpi_9606.ENSP00000365256,0
cpi_9606.ENSP00000365255,0
cpi_9606.ENSP00000365253,0
cpi_9606.ENSP00000365251,0
cpi_9606.ENSP00000365243,0
cpi_9606.ENSP00000365233,0
cpi_9606.ENSP00000365160,0
cpi_9606.ENSP00000365012,0
cpi_9606.ENSP00000365159,0
cpi_9606.ENSP00000365152,0
cpi_9606.ENSP00000365145,0
cpi_9606.ENSP00000365131,0
cpi_9606.ENSP00000365130,0
cpi_9606.ENSP00000365116,0
cpi_9606.ENSP00000365107,0
cpi_9606.ENSP00000365105,0
cpi_9606.ENSP00000365081,0
cpi_9606.ENSP00000365075,0
cpi_9606.ENSP00000365063,0
cpi_9606.ENSP00000365048,0
cpi_9606.ENSP00000365025,0
cpi_9606.ENSP00000365016,0
cpi_9606.ENSP00000364699,0
cpi_9606.ENSP00000364694,0
cpi_9606.ENSP00000363804,0
cpi_9606.ENSP00000364000,0
cpi_9606.ENSP00000364190,0
cpi_9606.ENSP00000364163,0
cpi_9606.ENSP00000364145,0
cpi_9606.ENSP00000364140,0
cpi_9606.ENSP00000364133,0
cpi_9606.ENSP00000364126,0
cpi_9606.ENSP00000364119,0
cpi_9606.ENSP00000364114,0
cpi_9606.ENSP00000364092,0
cpi_9606.ENSP00000364073,0
cpi_9606.ENSP00000364035,0
cpi_9606.ENSP00000364034,0
cpi_9606.ENSP00000364028,0
cpi_9606.ENSP00000364016,0
cpi_9606.ENSP00000363998,0
cpi_9606.ENSP00000364212,0
cpi_9606.ENSP00000363993,0
cpi_9606.ENSP00000363988,0
cpi_9606.ENSP00000363970,0
cpi_9606.ENSP00000363965,0
cpi_9606.ENSP00000363939,0
cpi_9606.ENSP00000363891,0
cpi_9606.ENSP00000363868,0
cpi_9606.ENSP00000363852,0
cpi_9606.ENSP00000363840,0
cpi_9606.ENSP00000363832,0
cpi_9606.ENSP00000363827,0
cpi_9606.ENSP00000363826,0
cpi_9606.ENSP00000363822,0
cpi_9606.ENSP00000363812,0
cpi_9606.ENSP00000364204,0
cpi_9606.ENSP00000364217,0
cpi_9606.ENSP00000364687,0
cpi_9606.ENSP00000364448,0
cpi_9606.ENSP00000364683,0
cpi_9606.ENSP00000364649,0
cpi_9606.ENSP00000364635,0
cpi_9606.ENSP00000364597,0
cpi_9606.ENSP00000364591,0
cpi_9606.ENSP00000364589,0
cpi_9606.ENSP00000364555,0
cpi_9606.ENSP00000364550,0
cpi_9606.ENSP00000364524,0
cpi_9606.ENSP00000364520,0
cpi_9606.ENSP00000364519,0
cpi_9606.ENSP00000364486,0
cpi_9606.ENSP00000364475,0
cpi_9606.ENSP00000364464,0
cpi_9606.ENSP00000364412,0
cpi_9606.ENSP00000364246,0
cpi_9606.ENSP00000364405,0
cpi_9606.ENSP00000364389,0
cpi_9606.ENSP00000364361,0
cpi_9606.ENSP00000355739,0
cpi_9606.ENSP00000364320,0
cpi_9606.ENSP00000364310,0
cpi_9606.ENSP00000364298,0
cpi_9606.ENSP00000364289,0
cpi_9606.ENSP00000364277,0
cpi_9606.ENSP00000364270,0
cpi_9606.ENSP00000364265,0
cpi_9606.ENSP00000364257,0
cpi_9606.ENSP00000364252,0
cpi_9606.ENSP00000364249,0
cpi_9606.ENSP00000365402,0
cpi_9606.ENSP00000365411,0
cpi_9606.ENSP00000365413,0
cpi_9606.ENSP00000366519,0
cpi_9606.ENSP00000366693,0
cpi_9606.ENSP00000366679,0
cpi_9606.ENSP00000366662,0
cpi_9606.ENSP00000366641,0
cpi_9606.ENSP00000366637,0
cpi_9606.ENSP00000366630,0
cpi_9606.ENSP00000366620,0
cpi_9606.ENSP00000366618,0
cpi_9606.ENSP00000366581,0
cpi_9606.ENSP00000366565,0
cpi_9606.ENSP00000366563,0
cpi_9606.ENSP00000366542,0
cpi_9606.ENSP00000366534,0
cpi_9606.ENSP00000366525,0
cpi_9606.ENSP00000366506,0
cpi_9606.ENSP00000366702,0
cpi_9606.ENSP00000366493,0
cpi_9606.ENSP00000366488,0
cpi_9606.ENSP00000366487,0
cpi_9606.ENSP00000366482,0
cpi_9606.ENSP00000366416,0
cpi_9606.ENSP00000366413,0
cpi_9606.ENSP00000366410,0
cpi_9606.ENSP00000366396,0
cpi_9606.ENSP00000366330,0
cpi_9606.ENSP00000366314,0
cpi_9606.ENSP00000366307,0
cpi_9606.ENSP00000366306,0
cpi_9606.ENSP00000366288,0
cpi_9606.ENSP00000366280,0
cpi_9606.ENSP00000366697,0
cpi_9606.ENSP00000366729,0
cpi_9606.ENSP00000365431,0
cpi_9606.ENSP00000367001,0
cpi_9606.ENSP00000367196,0
cpi_9606.ENSP00000367177,0
cpi_9606.ENSP00000367157,0
cpi_9606.ENSP00000367151,0
cpi_9606.ENSP00000367137,0
cpi_9606.ENSP00000367123,0
cpi_9606.ENSP00000367102,0
cpi_9606.ENSP00000367096,0
cpi_9606.ENSP00000367086,0
cpi_9606.ENSP00000367064,0
cpi_9606.ENSP00000367059,0
cpi_9606.ENSP00000367034,0
cpi_9606.ENSP00000367030,0
cpi_9606.ENSP00000367013,0
cpi_9606.ENSP00000366999,0
cpi_9606.ENSP00000366797,0
cpi_9606.ENSP00000366997,0
cpi_9606.ENSP00000366988,0
cpi_9606.ENSP00000366974,0
cpi_9606.ENSP00000366962,0
cpi_9606.ENSP00000366942,0
cpi_9606.ENSP00000366936,0
cpi_9606.ENSP00000366927,0
cpi_9606.ENSP00000366915,0
cpi_9606.ENSP00000366894,0
cpi_9606.ENSP00000366863,0
cpi_9606.ENSP00000366843,0
cpi_9606.ENSP00000366826,0
cpi_9606.ENSP00000366819,0
cpi_9606.ENSP00000366814,0
cpi_9606.ENSP00000366275,0
cpi_9606.ENSP00000366271,0
cpi_9606.ENSP00000366249,0
cpi_9606.ENSP00000365663,0
cpi_9606.ENSP00000365812,0
cpi_9606.ENSP00000365811,0
cpi_9606.ENSP00000365807,0
cpi_9606.ENSP00000365806,0
cpi_9606.ENSP00000365775,0
cpi_9606.ENSP00000365773,0
cpi_9606.ENSP00000365759,0
cpi_9606.ENSP00000365757,0
cpi_9606.ENSP00000365745,0
cpi_9606.ENSP00000365730,0
cpi_9606.ENSP00000365725,0
cpi_9606.ENSP00000365693,0
cpi_9606.ENSP00000365692,0
cpi_9606.ENSP00000365686,0
cpi_9606.ENSP00000365651,0
cpi_9606.ENSP00000366248,0
cpi_9606.ENSP00000365643,0
cpi_9606.ENSP00000365630,0
cpi_9606.ENSP00000365625,0
cpi_9606.ENSP00000365588,0
cpi_9606.ENSP00000365576,0
cpi_9606.ENSP00000365569,0
cpi_9606.ENSP00000365534,0
cpi_9606.ENSP00000365528,0
cpi_9606.ENSP00000365514,0
cpi_9606.ENSP00000365505,0
cpi_9606.ENSP00000365462,0
cpi_9606.ENSP00000365441,0
cpi_9606.ENSP00000365439,0
cpi_9606.ENSP00000365435,0
cpi_9606.ENSP00000365817,0
cpi_9606.ENSP00000365830,0
cpi_9606.ENSP00000365837,0
cpi_9606.ENSP00000365840,0
cpi_9606.ENSP00000366246,0
cpi_9606.ENSP00000366244,0
cpi_9606.ENSP00000366240,0
cpi_9606.ENSP00000366237,0
cpi_9606.ENSP00000366233,0
cpi_9606.ENSP00000366179,0
cpi_9606.ENSP00000366157,0
cpi_9606.ENSP00000366156,0
cpi_9606.ENSP00000366135,0
cpi_9606.ENSP00000366124,0
cpi_9606.ENSP00000366095,0
cpi_9606.ENSP00000366093,0
cpi_9606.ENSP00000366084,0
cpi_9606.ENSP00000366061,0
cpi_9606.ENSP00000366036,0
cpi_9606.ENSP00000366028,0
cpi_9606.ENSP00000366006,0
cpi_9606.ENSP00000366005,0
cpi_9606.ENSP00000365991,0
cpi_9606.ENSP00000365946,0
cpi_9606.ENSP00000365938,0
cpi_9606.ENSP00000365931,0
cpi_9606.ENSP00000365926,0
cpi_9606.ENSP00000365920,0
cpi_9606.ENSP00000365895,0
cpi_9606.ENSP00000365891,0
cpi_9606.ENSP00000365877,0
cpi_9606.ENSP00000365858,0
cpi_9606.ENSP00000365851,0
cpi_9606.ENSP00000363807,0
cpi_9606.ENSP00000363799,0
cpi_9606.ENSP00000361007,0
cpi_9606.ENSP00000362018,0
cpi_9606.ENSP00000362116,0
cpi_9606.ENSP00000362115,0
cpi_9606.ENSP00000362111,0
cpi_9606.ENSP00000362110,0
cpi_9606.ENSP00000362103,0
cpi_9606.ENSP00000362095,0
cpi_9606.ENSP00000362092,0
cpi_9606.ENSP00000362082,0
cpi_9606.ENSP00000362068,0
cpi_9606.ENSP00000362063,0
cpi_9606.ENSP00000362057,0
cpi_9606.ENSP00000362041,0
cpi_9606.ENSP00000362036,0
cpi_9606.ENSP00000362026,0
cpi_9606.ENSP00000362014,0
cpi_9606.ENSP00000362127,0
cpi_9606.ENSP00000362010,0
cpi_9606.ENSP00000361993,0
cpi_9606.ENSP00000361990,0
cpi_9606.ENSP00000361965,0
cpi_9606.ENSP00000361952,0
cpi_9606.ENSP00000361949,0
cpi_9606.ENSP00000361935,0
cpi_9606.ENSP00000361918,0
cpi_9606.ENSP00000361915,0
cpi_9606.ENSP00000361914,0
cpi_9606.ENSP00000361900,0
cpi_9606.ENSP00000361895,0
cpi_9606.ENSP00000361894,0
cpi_9606.ENSP00000361892,0
cpi_9606.ENSP00000362125,0
cpi_9606.ENSP00000362135,0
cpi_9606.ENSP00000361850,0
cpi_9606.ENSP00000362308,0
cpi_9606.ENSP00000362398,0
cpi_9606.ENSP00000362395,0
cpi_9606.ENSP00000362386,0
cpi_9606.ENSP00000362361,0
cpi_9606.ENSP00000362354,0
cpi_9606.ENSP00000362353,0
cpi_9606.ENSP00000362352,0
cpi_9606.ENSP00000362344,0
cpi_9606.ENSP00000362335,0
cpi_9606.ENSP00000362334,0
cpi_9606.ENSP00000362330,0
cpi_9606.ENSP00000362329,0
cpi_9606.ENSP00000362328,0
cpi_9606.ENSP00000362314,0
cpi_9606.ENSP00000362306,0
cpi_9606.ENSP00000362139,0
cpi_9606.ENSP00000362300,0
cpi_9606.ENSP00000362299,0
cpi_9606.ENSP00000362298,0
cpi_9606.ENSP00000362287,0
cpi_9606.ENSP00000362285,0
cpi_9606.ENSP00000362283,0
cpi_9606.ENSP00000362273,0
cpi_9606.ENSP00000362249,0
cpi_9606.ENSP00000362221,0
cpi_9606.ENSP00000362208,0
cpi_9606.ENSP00000362195,0
cpi_9606.ENSP00000362183,0
cpi_9606.ENSP00000362153,0
cpi_9606.ENSP00000362144,0
cpi_9606.ENSP00000361878,0
cpi_9606.ENSP00000361845,0
cpi_9606.ENSP00000363794,0
cpi_9606.ENSP00000361177,0
cpi_9606.ENSP00000361400,0
cpi_9606.ENSP00000361359,0
cpi_9606.ENSP00000361310,0
cpi_9606.ENSP00000361306,0
cpi_9606.ENSP00000361298,0
cpi_9606.ENSP00000361290,0
cpi_9606.ENSP00000361289,0
cpi_9606.ENSP00000361280,0
cpi_9606.ENSP00000361275,0
cpi_9606.ENSP00000361264,0
cpi_9606.ENSP00000361214,0
cpi_9606.ENSP00000361207,0
cpi_9606.ENSP00000361206,0
cpi_9606.ENSP00000361185,0
cpi_9606.ENSP00000361170,0
cpi_9606.ENSP00000361423,0
cpi_9606.ENSP00000361158,0
cpi_9606.ENSP00000361151,0
cpi_9606.ENSP00000361141,0
cpi_9606.ENSP00000361125,0
cpi_9606.ENSP00000361120,0
cpi_9606.ENSP00000361083,0
cpi_9606.ENSP00000361076,0
cpi_9606.ENSP00000361066,0
cpi_9606.ENSP00000361064,0
cpi_9606.ENSP00000361057,0
cpi_9606.ENSP00000361043,0
cpi_9606.ENSP00000361021,0
cpi_9606.ENSP00000361014,0
cpi_9606.ENSP00000361010,0
cpi_9606.ENSP00000361405,0
cpi_9606.ENSP00000361433,0
cpi_9606.ENSP00000361834,0
cpi_9606.ENSP00000361625,0
cpi_9606.ENSP00000361824,0
cpi_9606.ENSP00000361818,0
cpi_9606.ENSP00000361803,0
cpi_9606.ENSP00000361777,0
cpi_9606.ENSP00000361725,0
cpi_9606.ENSP00000361699,0
cpi_9606.ENSP00000361672,0
cpi_9606.ENSP00000361669,0
cpi_9606.ENSP00000361668,0
cpi_9606.ENSP00000361666,0
cpi_9606.ENSP00000361642,0
cpi_9606.ENSP00000361636,0
cpi_9606.ENSP00000361635,0
cpi_9606.ENSP00000361626,0
cpi_9606.ENSP00000361616,0
cpi_9606.ENSP00000361446,0
cpi_9606.ENSP00000361608,0
cpi_9606.ENSP00000361577,0
cpi_9606.ENSP00000361562,0
cpi_9606.ENSP00000361558,0
cpi_9606.ENSP00000361554,0
cpi_9606.ENSP00000361548,0
cpi_9606.ENSP00000361536,0
cpi_9606.ENSP00000361512,0
cpi_9606.ENSP00000361508,0
cpi_9606.ENSP00000361483,0
cpi_9606.ENSP00000361475,0
cpi_9606.ENSP00000361473,0
cpi_9606.ENSP00000361467,0
cpi_9606.ENSP00000361465,0
cpi_9606.ENSP00000362399,0
cpi_9606.ENSP00000362401,0
cpi_9606.ENSP00000362403,0
cpi_9606.ENSP00000363296,0
cpi_9606.ENSP00000363431,0
cpi_9606.ENSP00000363414,0
cpi_9606.ENSP00000363400,0
cpi_9606.ENSP00000363397,0
cpi_9606.ENSP00000363395,0
cpi_9606.ENSP00000363394,0
cpi_9606.ENSP00000363390,0
cpi_9606.ENSP00000363377,0
cpi_9606.ENSP00000363350,0
cpi_9606.ENSP00000363349,0
cpi_9606.ENSP00000363330,0
cpi_9606.ENSP00000363329,0
cpi_9606.ENSP00000363318,0
cpi_9606.ENSP00000363308,0
cpi_9606.ENSP00000363284,0
cpi_9606.ENSP00000363452,0
cpi_9606.ENSP00000363275,0
cpi_9606.ENSP00000363232,0
cpi_9606.ENSP00000363229,0
cpi_9606.ENSP00000363216,0
cpi_9606.ENSP00000363205,0
cpi_9606.ENSP00000363189,0
cpi_9606.ENSP00000363157,0
cpi_9606.ENSP00000363136,0
cpi_9606.ENSP00000363124,0
cpi_9606.ENSP00000363115,0
cpi_9606.ENSP00000363095,0
cpi_9606.ENSP00000363092,0
cpi_9606.ENSP00000363089,0
cpi_9606.ENSP00000363081,0
cpi_9606.ENSP00000363435,0
cpi_9606.ENSP00000363458,0
cpi_9606.ENSP00000362410,0
cpi_9606.ENSP00000363638,0
cpi_9606.ENSP00000363787,0
cpi_9606.ENSP00000363779,0
cpi_9606.ENSP00000363773,0
cpi_9606.ENSP00000363763,0
cpi_9606.ENSP00000363745,0
cpi_9606.ENSP00000363734,0
cpi_9606.ENSP00000363708,0
cpi_9606.ENSP00000363689,0
cpi_9606.ENSP00000363680,0
cpi_9606.ENSP00000363676,0
cpi_9606.ENSP00000363667,0
cpi_9606.ENSP00000363643,0
cpi_9606.ENSP00000363641,0
cpi_9606.ENSP00000363640,0
cpi_9606.ENSP00000363634,0
cpi_9606.ENSP00000363459,0
cpi_9606.ENSP00000363624,0
cpi_9606.ENSP00000363621,0
cpi_9606.ENSP00000363614,0
cpi_9606.ENSP00000363603,0
cpi_9606.ENSP00000363596,0
cpi_9606.ENSP00000363571,0
cpi_9606.ENSP00000363559,0
cpi_9606.ENSP00000363533,0
cpi_9606.ENSP00000363524,0
cpi_9606.ENSP00000363516,0
cpi_9606.ENSP00000363512,0
cpi_9606.ENSP00000363500,0
cpi_9606.ENSP00000363489,0
cpi_9606.ENSP00000363480,0
cpi_9606.ENSP00000363079,0
cpi_9606.ENSP00000363071,0
cpi_9606.ENSP00000363055,0
cpi_9606.ENSP00000362588,0
cpi_9606.ENSP00000362717,0
cpi_9606.ENSP00000362690,0
cpi_9606.ENSP00000362688,0
cpi_9606.ENSP00000362687,0
cpi_9606.ENSP00000362674,0
cpi_9606.ENSP00000362649,0
cpi_9606.ENSP00000362639,0
cpi_9606.ENSP00000362634,0
cpi_9606.ENSP00000362621,0
cpi_9606.ENSP00000362618,0
cpi_9606.ENSP00000362616,0
cpi_9606.ENSP00000362613,0
cpi_9606.ENSP00000362608,0
cpi_9606.ENSP00000362592,0
cpi_9606.ENSP00000362576,0
cpi_9606.ENSP00000363054,0
cpi_9606.ENSP00000362566,0
cpi_9606.ENSP00000362556,0
cpi_9606.ENSP00000362555,0
cpi_9606.ENSP00000362549,0
cpi_9606.ENSP00000362527,0
cpi_9606.ENSP00000362525,0
cpi_9606.ENSP00000362513,0
cpi_9606.ENSP00000362508,0
cpi_9606.ENSP00000362481,0
cpi_9606.ENSP00000362469,0
cpi_9606.ENSP00000362463,0
cpi_9606.ENSP00000362446,0
cpi_9606.ENSP00000362441,0
cpi_9606.ENSP00000362413,0
cpi_9606.ENSP00000362728,0
cpi_9606.ENSP00000362744,0
cpi_9606.ENSP00000362746,0
cpi_9606.ENSP00000362748,0
cpi_9606.ENSP00000363046,0
cpi_9606.ENSP00000363041,0
cpi_9606.ENSP00000363021,0
cpi_9606.ENSP00000363019,0
cpi_9606.ENSP00000363018,0
cpi_9606.ENSP00000363003,0
cpi_9606.ENSP00000362994,0
cpi_9606.ENSP00000362993,0
cpi_9606.ENSP00000362979,0
cpi_9606.ENSP00000362978,0
cpi_9606.ENSP00000362946,0
cpi_9606.ENSP00000362937,0
cpi_9606.ENSP00000362936,0
cpi_9606.ENSP00000362935,0
cpi_9606.ENSP00000362931,0
cpi_9606.ENSP00000362924,0
cpi_9606.ENSP00000362900,0
cpi_9606.ENSP00000362888,0
cpi_9606.ENSP00000362824,0
cpi_9606.ENSP00000362820,0
cpi_9606.ENSP00000362817,0
cpi_9606.ENSP00000362810,0
cpi_9606.ENSP00000362807,0
cpi_9606.ENSP00000362803,0
cpi_9606.ENSP00000362795,0
cpi_9606.ENSP00000362778,0
cpi_9606.ENSP00000362776,0
cpi_9606.ENSP00000362773,0
cpi_9606.ENSP00000362768,0
cpi_9606.ENSP00000355747,0
cpi_9606.ENSP00000351755,0
cpi_9606.ENSP00000355731,0
cpi_9606.ENSP00000345395,0
cpi_9606.ENSP00000345629,0
cpi_9606.ENSP00000345599,0
cpi_9606.ENSP00000345580,0
cpi_9606.ENSP00000345575,0
cpi_9606.ENSP00000345571,0
cpi_9606.ENSP00000345555,0
cpi_9606.ENSP00000345530,0
cpi_9606.ENSP00000345528,0
cpi_9606.ENSP00000345512,0
cpi_9606.ENSP00000345502,0
cpi_9606.ENSP00000345494,0
cpi_9606.ENSP00000345492,0
cpi_9606.ENSP00000345487,0
cpi_9606.ENSP00000345445,0
cpi_9606.ENSP00000345393,0
cpi_9606.ENSP00000345659,0
cpi_9606.ENSP00000345344,0
cpi_9606.ENSP00000345341,0
cpi_9606.ENSP00000345282,0
cpi_9606.ENSP00000345281,0
cpi_9606.ENSP00000345230,0
cpi_9606.ENSP00000345229,0
cpi_9606.ENSP00000345206,0
cpi_9606.ENSP00000345195,0
cpi_9606.ENSP00000345193,0
cpi_9606.ENSP00000345179,0
cpi_9606.ENSP00000345175,0
cpi_9606.ENSP00000345156,0
cpi_9606.ENSP00000345096,0
cpi_9606.ENSP00000345083,0
cpi_9606.ENSP00000345656,0
cpi_9606.ENSP00000345681,0
cpi_9606.ENSP00000345055,0
cpi_9606.ENSP00000345957,0
cpi_9606.ENSP00000346046,0
cpi_9606.ENSP00000346045,0
cpi_9606.ENSP00000346037,0
cpi_9606.ENSP00000346032,0
cpi_9606.ENSP00000346027,0
cpi_9606.ENSP00000346022,0
cpi_9606.ENSP00000346017,0
cpi_9606.ENSP00000346015,0
cpi_9606.ENSP00000346012,0
cpi_9606.ENSP00000346001,0
cpi_9606.ENSP00000345997,0
cpi_9606.ENSP00000345988,0
cpi_9606.ENSP00000345985,0
cpi_9606.ENSP00000345974,0
cpi_9606.ENSP00000345892,0
cpi_9606.ENSP00000345689,0
cpi_9606.ENSP00000345873,0
cpi_9606.ENSP00000345853,0
cpi_9606.ENSP00000345809,0
cpi_9606.ENSP00000345785,0
cpi_9606.ENSP00000345774,0
cpi_9606.ENSP00000345771,0
cpi_9606.ENSP00000345767,0
cpi_9606.ENSP00000345752,0
cpi_9606.ENSP00000345751,0
cpi_9606.ENSP00000345731,0
cpi_9606.ENSP00000345728,0
cpi_9606.ENSP00000345719,0
cpi_9606.ENSP00000345708,0
cpi_9606.ENSP00000345702,0
cpi_9606.ENSP00000345064,0
cpi_9606.ENSP00000345023,0
cpi_9606.ENSP00000343746,0
cpi_9606.ENSP00000344192,0
cpi_9606.ENSP00000344364,0
cpi_9606.ENSP00000344353,0
cpi_9606.ENSP00000344352,0
cpi_9606.ENSP00000344322,0
cpi_9606.ENSP00000344285,0
cpi_9606.ENSP00000344259,0
cpi_9606.ENSP00000344254,0
cpi_9606.ENSP00000344242,0
cpi_9606.ENSP00000344235,0
cpi_9606.ENSP00000344233,0
cpi_9606.ENSP00000344223,0
cpi_9606.ENSP00000344220,0
cpi_9606.ENSP00000344215,0
cpi_9606.ENSP00000344193,0
cpi_9606.ENSP00000344173,0
cpi_9606.ENSP00000344401,0
cpi_9606.ENSP00000344155,0
cpi_9606.ENSP00000344115,0
cpi_9606.ENSP00000344106,0
cpi_9606.ENSP00000344012,0
cpi_9606.ENSP00000343966,0
cpi_9606.ENSP00000343957,0
cpi_9606.ENSP00000343943,0
cpi_9606.ENSP00000343925,0
cpi_9606.ENSP00000343924,0
cpi_9606.ENSP00000343885,0
cpi_9606.ENSP00000343877,0
cpi_9606.ENSP00000343867,0
cpi_9606.ENSP00000343838,0
cpi_9606.ENSP00000343782,0
cpi_9606.ENSP00000344393,0
cpi_9606.ENSP00000344411,0
cpi_9606.ENSP00000345008,0
cpi_9606.ENSP00000344724,0
cpi_9606.ENSP00000344989,0
cpi_9606.ENSP00000344936,0
cpi_9606.ENSP00000344909,0
cpi_9606.ENSP00000344871,0
cpi_9606.ENSP00000344844,0
cpi_9606.ENSP00000344829,0
cpi_9606.ENSP00000344820,0
cpi_9606.ENSP00000344818,0
cpi_9606.ENSP00000344789,0
cpi_9606.ENSP00000344786,0
cpi_9606.ENSP00000344782,0
cpi_9606.ENSP00000344758,0
cpi_9606.ENSP00000344742,0
cpi_9606.ENSP00000344741,0
cpi_9606.ENSP00000344674,0
cpi_9606.ENSP00000344456,0
cpi_9606.ENSP00000344668,0
cpi_9606.ENSP00000344666,0
cpi_9606.ENSP00000344659,0
cpi_9606.ENSP00000344648,0
cpi_9606.ENSP00000344635,0
cpi_9606.ENSP00000344609,0
cpi_9606.ENSP00000344563,0
cpi_9606.ENSP00000344549,0
cpi_9606.ENSP00000344544,0
cpi_9606.ENSP00000344504,0
cpi_9606.ENSP00000344479,0
cpi_9606.ENSP00000344470,0
cpi_9606.ENSP00000344468,0
cpi_9606.ENSP00000344460,0
cpi_9606.ENSP00000346050,0
cpi_9606.ENSP00000346063,0
cpi_9606.ENSP00000346067,0
cpi_9606.ENSP00000347596,0
cpi_9606.ENSP00000347858,0
cpi_9606.ENSP00000347847,0
cpi_9606.ENSP00000347836,0
cpi_9606.ENSP00000347792,0
cpi_9606.ENSP00000347778,0
cpi_9606.ENSP00000347754,0
cpi_9606.ENSP00000347748,0
cpi_9606.ENSP00000347733,0
cpi_9606.ENSP00000347721,0
cpi_9606.ENSP00000347717,0
cpi_9606.ENSP00000347689,0
cpi_9606.ENSP00000347684,0
cpi_9606.ENSP00000347665,0
cpi_9606.ENSP00000347602,0
cpi_9606.ENSP00000347581,0
cpi_9606.ENSP00000347890,0
cpi_9606.ENSP00000347560,0
cpi_9606.ENSP00000347549,0
cpi_9606.ENSP00000347546,0
cpi_9606.ENSP00000347538,0
cpi_9606.ENSP00000347507,0
cpi_9606.ENSP00000347495,0
cpi_9606.ENSP00000347454,0
cpi_9606.ENSP00000347451,0
cpi_9606.ENSP00000347433,0
cpi_9606.ENSP00000347427,0
cpi_9606.ENSP00000347409,0
cpi_9606.ENSP00000347379,0
cpi_9606.ENSP00000347345,0
cpi_9606.ENSP00000347324,0
cpi_9606.ENSP00000347872,0
cpi_9606.ENSP00000347906,0
cpi_9606.ENSP00000346080,0
cpi_9606.ENSP00000348170,0
cpi_9606.ENSP00000348395,0
cpi_9606.ENSP00000348385,0
cpi_9606.ENSP00000348381,0
cpi_9606.ENSP00000348380,0
cpi_9606.ENSP00000348349,0
cpi_9606.ENSP00000348316,0
cpi_9606.ENSP00000348308,0
cpi_9606.ENSP00000348307,0
cpi_9606.ENSP00000348298,0
cpi_9606.ENSP00000348283,0
cpi_9606.ENSP00000348278,0
cpi_9606.ENSP00000348258,0
cpi_9606.ENSP00000348234,0
cpi_9606.ENSP00000348205,0
cpi_9606.ENSP00000348163,0
cpi_9606.ENSP00000347930,0
cpi_9606.ENSP00000348129,0
cpi_9606.ENSP00000348108,0
cpi_9606.ENSP00000348099,0
cpi_9606.ENSP00000348089,0
cpi_9606.ENSP00000348074,0
cpi_9606.ENSP00000348069,0
cpi_9606.ENSP00000348068,0
cpi_9606.ENSP00000348020,0
cpi_9606.ENSP00000348019,0
cpi_9606.ENSP00000347988,0
cpi_9606.ENSP00000347979,0
cpi_9606.ENSP00000347978,0
cpi_9606.ENSP00000347948,0
cpi_9606.ENSP00000347942,0
cpi_9606.ENSP00000347271,0
cpi_9606.ENSP00000347244,0
cpi_9606.ENSP00000347232,0
cpi_9606.ENSP00000346389,0
cpi_9606.ENSP00000346599,0
cpi_9606.ENSP00000346598,0
cpi_9606.ENSP00000346577,0
cpi_9606.ENSP00000346576,0
cpi_9606.ENSP00000346572,0
cpi_9606.ENSP00000346560,0
cpi_9606.ENSP00000346550,0
cpi_9606.ENSP00000346534,0
cpi_9606.ENSP00000346508,0
cpi_9606.ENSP00000346440,0
cpi_9606.ENSP00000346437,0
cpi_9606.ENSP00000346414,0
cpi_9606.ENSP00000346402,0
cpi_9606.ENSP00000346401,0
cpi_9606.ENSP00000346316,0
cpi_9606.ENSP00000347213,0
cpi_9606.ENSP00000346300,0
cpi_9606.ENSP00000346298,0
cpi_9606.ENSP00000346294,0
cpi_9606.ENSP00000346255,0
cpi_9606.ENSP00000346206,0
cpi_9606.ENSP00000346173,0
cpi_9606.ENSP00000346160,0
cpi_9606.ENSP00000346155,0
cpi_9606.ENSP00000346151,0
cpi_9606.ENSP00000346148,0
cpi_9606.ENSP00000346142,0
cpi_9606.ENSP00000346120,0
cpi_9606.ENSP00000346103,0
cpi_9606.ENSP00000346088,0
cpi_9606.ENSP00000346643,0
cpi_9606.ENSP00000346659,0
cpi_9606.ENSP00000346667,0
cpi_9606.ENSP00000346671,0
cpi_9606.ENSP00000347197,0
cpi_9606.ENSP00000347184,0
cpi_9606.ENSP00000347169,0
cpi_9606.ENSP00000347168,0
cpi_9606.ENSP00000347152,0
cpi_9606.ENSP00000347134,0
cpi_9606.ENSP00000347119,0
cpi_9606.ENSP00000347117,0
cpi_9606.ENSP00000347055,0
